id;bpp;bps;bytes;date_first_seen;dst_ip;duration;flags;flows;packet_no;pps;protocol;src_ip;time_first_seen;tos
728;1373;112140;270624;2022-05-02;10.0.0.1:9000;19.31;........;1;197;10;UDP;10.0.0.254:50487;21:30:45;0
729;84;2934;21672;2022-05-02;10.0.0.1:8.0;59.08;........;1;258;4;ICMP;192.168.209.130:0;21:45:12;0
730;63;111129;112380;2022-05-02;197.226.227.80:443;8.09;........;1;1756;217;UDP;10.0.0.1:37761;21:18:43;0
731;117;2895;1878;2022-05-02;52.85.218.93:443;5.19;........;1;16;3;TCP;192.168.209.130:37184;21:24:01;0
732;837;110778;43536;2022-05-02;10.0.0.1:45024;3.14;........;1;52;16;TCP;173.194.128.9:443;21:20:16;0
733;84;2822;21504;2022-05-02;192.168.209.130:0.0;60.94;........;1;256;4;ICMP;10.0.0.1:0;21:31:01;0
734;63;110408;122388;2022-05-02;197.226.227.80:443;8.87;........;1;1930;217;UDP;10.0.0.1:37761;21:14:30;0
735;84;2796;21000;2022-05-02;192.168.209.130:0.0;60.08;........;1;250;4;ICMP;10.0.0.1:0;21:40:43;0
736;63;110263;123220;2022-05-02;197.226.227.80:443;8.94;........;1;1944;217;UDP;10.0.0.1:56884;21:04:44;0
737;67;2790;2038;2022-05-02;10.0.0.1:50858;5.84;........;1;30;5;UDP;172.217.170.174:443;21:23:56;0
738;216;109841;5190;2022-05-02;10.0.0.1:38312;0.38;........;1;24;63;TCP;104.244.42.130:443;21:13:11;0
739;84;2790;21000;2022-05-02;10.0.0.1:8.0;60.20;........;1;250;4;ICMP;192.168.209.130:0;21:40:45;0
740;63;109297;116074;2022-05-02;197.226.227.80:443;8.50;........;1;1826;214;UDP;10.0.0.1:37761;21:16:42;0
741;125;2731;1758;2022-05-02;52.85.218.93:443;5.15;........;1;14;2;TCP;192.168.209.130:37180;21:24:01;0
742;65;107882;134934;2022-05-02;173.194.128.9:443;10.01;........;1;2072;207;UDP;10.0.0.1:44258;21:24:39;0
743;125;2731;1758;2022-05-02;52.85.218.93:443;5.15;........;1;14;2;TCP;192.168.209.130:37182;21:24:01;0
744;61;106782;614;2022-05-02;35.224.170.84:80;0.05;........;1;10;217;TCP;10.0.0.1:33040;21:30:43;0
745;84;2723;20160;2022-05-02;192.168.209.130:0.0;59.21;........;1;240;4;ICMP;10.0.0.1:0;21:39:38;0
746;64;103522;315978;2022-05-02;173.194.128.9:443;24.42;........;1;4886;200;UDP;10.0.0.1:44258;21:23:51;0
747;84;2715;20160;2022-05-02;10.0.0.1:8.0;59.39;........;1;240;4;ICMP;192.168.209.130:0;21:39:40;0
748;103;103090;2268;2022-05-02;52.40.173.137:443;0.18;........;1;22;125;TCP;192.168.209.130:56874;21:42:27;0
749;67;2700;1080;2022-05-02;10.0.0.1:50858;3.20;........;1;16;5;UDP;172.217.170.174:443;21:10:50;0
750;129;102241;2326;2022-05-02;52.85.218.46:443;0.18;........;1;18;98;TCP;192.168.209.130:52420;21:33:18;0
751;84;2621;19656;2022-05-02;10.0.0.1:8.0;59.97;........;1;234;3;ICMP;192.168.209.130:0;21:31:03;0
752;129;101130;2326;2022-05-02;52.85.218.46:443;0.18;........;1;18;97;TCP;192.168.209.130:52428;21:57:13;0
753;84;2592;19656;2022-05-02;10.0.0.1:8.0;60.66;........;1;234;3;ICMP;192.168.209.130:0;21:41:50;0
754;129;101130;2326;2022-05-02;52.85.218.46:443;0.18;........;1;18;97;TCP;192.168.209.130:52416;21:28:52;0
755;84;2586;19656;2022-05-02;192.168.209.130:0.0;60.79;........;1;234;3;ICMP;10.0.0.1:0;21:41:48;0
756;113;101022;4546;2022-05-02;216.58.223.106:443;0.36;........;1;40;111;TCP;10.0.0.1:60496;21:16:09;0
757;120;2525;3840;2022-05-02;34.117.237.239:443;12.16;........;1;32;2;TCP;10.0.0.1:59352;21:06:07;0
758;129;98978;2326;2022-05-02;52.85.218.46:443;0.19;........;1;18;95;TCP;192.168.209.130:52412;21:19:13;0
759;289;2502;10422;2022-05-02;172.217.170.174:443;33.32;........;1;36;1;UDP;10.0.0.1:50858;21:25:25;0
760;61;98240;614;2022-05-02;35.232.111.17:80;0.05;........;1;10;200;TCP;10.0.0.1:48810;21:12:48;0
761;285;2499;14280;2022-05-02;172.217.170.174:443;45.70;........;1;50;1;UDP;10.0.0.1:50858;21:20:12;0
762;206;97899;5360;2022-05-02;104.244.42.130:443;0.44;........;1;26;59;TCP;10.0.0.1:38328;21:41:54;0
763;65;2498;1304;2022-05-02;10.0.0.1:50858;4.18;........;1;20;4;UDP;172.217.170.174:443;21:14:38;0
764;1374;97074;197934;2022-05-02;10.0.0.1:9000;16.31;........;1;144;8;UDP;10.0.0.254:50487;21:40:23;0
765;67;2481;1072;2022-05-02;10.0.0.1:50858;3.46;........;1;16;4;UDP;172.217.170.174:443;21:08:45;0
766;248;93552;1988;2022-05-02;172.217.170.174:443;0.17;........;1;8;47;UDP;10.0.0.1:50858;21:19:53;0
767;84;2480;18648;2022-05-02;10.0.0.1:8.0;60.15;........;1;222;3;ICMP;192.168.209.130:0;21:52:46;0
768;248;93458;1986;2022-05-02;172.217.170.174:443;0.17;........;1;8;47;UDP;10.0.0.1:50858;21:17:53;0
769;117;2479;1878;2022-05-02;52.85.218.93:443;6.06;........;1;16;2;TCP;192.168.209.130:37198;21:33:19;0
770;249;92744;1994;2022-05-02;172.217.170.174:443;0.17;........;1;8;46;UDP;10.0.0.1:50858;21:25:06;0
771;117;2479;1878;2022-05-02;52.85.218.93:443;6.06;........;1;16;2;TCP;192.168.209.130:37200;21:33:19;0
772;248;92558;1990;2022-05-02;172.217.170.174:443;0.17;........;1;8;46;UDP;10.0.0.1:50858;21:11:50;0
773;117;2479;1878;2022-05-02;52.85.218.93:443;6.06;........;1;16;2;TCP;192.168.209.130:37202;21:33:19;0
774;247;92186;1982;2022-05-02;172.217.170.174:443;0.17;........;1;8;46;UDP;10.0.0.1:50858;21:09:54;0
775;84;2474;18648;2022-05-02;192.168.209.130:0.0;60.29;........;1;222;3;ICMP;10.0.0.1:0;21:52:44;0
776;68;92105;342056;2022-05-02;173.194.128.9:443;29.71;........;1;4982;167;UDP;10.0.0.1:60132;21:31:53;0
777;253;2465;4062;2022-05-02;172.217.170.174:443;13.18;........;1;16;1;UDP;10.0.0.1:50858;21:10:10;0
778;206;91623;5360;2022-05-02;104.244.42.130:443;0.47;........;1;26;55;TCP;10.0.0.1:38312;21:13:10;0
779;160;2393;7378;2022-05-02;172.217.170.206:443;24.66;........;1;46;1;TCP;10.0.0.1:55398;20:59:59;0
780;55;89200;446;2022-05-02;172.217.170.206:443;0.04;........;1;8;200;TCP;10.0.0.1:55408;21:54:16;0
781;41;2381;328;2022-05-02;10.0.0.1:45336;1.10;........;1;8;7;TCP;34.122.121.32:80;21:56:46;0
782;55;89200;446;2022-05-02;172.217.170.174:443;0.04;........;1;8;200;TCP;10.0.0.1:49112;21:09:11;0
783;255;2298;4080;2022-05-02;172.217.170.174:443;14.20;........;1;16;1;UDP;10.0.0.1:50858;21:18:09;0
784;61;87714;614;2022-05-02;35.232.111.17:80;0.06;........;1;10;178;TCP;10.0.0.1:48814;21:48:09;0
785;84;2258;17052;2022-05-02;10.0.0.1:8.0;60.39;........;1;203;3;ICMP;192.168.209.130:0;21:21:43;0
786;69;87188;131502;2022-05-02;173.194.128.9:443;12.07;........;1;1904;157;UDP;10.0.0.1:57846;21:26:32;0
787;84;2226;16800;2022-05-02;192.168.209.130:0.0;60.36;........;1;200;3;ICMP;10.0.0.1:0;21:21:40;0
788;69;86438;126914;2022-05-02;197.226.227.80:443;11.75;........;1;1820;154;UDP;10.0.0.1:56884;21:01:01;0
789;110;2192;3316;2022-05-02;10.0.0.1:59352;12.10;........;1;30;2;TCP;34.117.237.239:443;21:06:07;0
790;64;86395;134324;2022-05-02;173.194.128.9:443;12.44;........;1;2086;167;UDP;10.0.0.1:39471;21:07:41;0
791;70;2160;1128;2022-05-02;10.0.0.1:50858;4.18;........;1;16;3;UDP;172.217.170.174:443;21:29:05;0
792;59;86181;474;2022-05-02;52.85.218.46:443;0.04;........;1;8;181;TCP;192.168.209.130:52424;21:51:36;0
793;70;2146;1124;2022-05-02;10.0.0.1:50858;4.19;........;1;16;3;UDP;172.217.170.174:443;21:23:30;0
794;85;84453;2048;2022-05-02;52.85.218.46:443;0.19;........;1;24;123;TCP;10.0.0.1:42550;21:06:19;0
795;287;2131;8052;2022-05-02;172.217.170.174:443;30.22;........;1;28;0;UDP;10.0.0.1:50858;21:07:51;0
796;70;83038;121070;2022-05-02;197.226.227.80:443;11.66;........;1;1728;148;UDP;10.0.0.1:37761;21:18:04;0
797;67;2076;1084;2022-05-02;10.0.0.1:50858;4.18;........;1;16;3;UDP;172.217.170.174:443;21:18:49;0
798;63;81723;140768;2022-05-02;173.194.128.9:443;13.78;........;1;2210;160;UDP;10.0.0.1:57846;21:28:53;0
799;67;2059;1084;2022-05-02;10.0.0.1:50858;4.21;........;1;16;3;UDP;172.217.170.174:443;21:16:45;0
800;64;79336;131738;2022-05-02;173.194.128.9:443;13.28;........;1;2052;154;UDP;10.0.0.1:39471;21:09:14;0
801;252;2044;6066;2022-05-02;172.217.170.174:443;23.74;........;1;24;1;UDP;10.0.0.1:50858;21:13:47;0
802;61;79225;614;2022-05-02;35.224.170.84:80;0.06;........;1;10;161;TCP;10.0.0.1:33044;21:56:47;0
803;238;2022;3332;2022-05-02;172.217.170.206:443;13.18;........;1;14;1;TCP;10.0.0.1:55398;21:04:08;0
804;59;79000;474;2022-05-02;52.85.218.46:443;0.05;........;1;8;166;TCP;10.0.0.1:42550;21:09:08;0
805;238;2022;3332;2022-05-02;172.217.170.206:443;13.18;........;1;14;1;TCP;10.0.0.1:55398;21:02:10;0
806;65;78849;415240;2022-05-02;173.194.128.9:443;42.13;........;1;6324;150;UDP;10.0.0.1:44258;21:25:12;0
807;173;2009;12850;2022-05-02;172.217.170.206:443;51.17;........;1;74;1;TCP;10.0.0.1:55398;20:58:51;0
808;206;76651;1648;2022-05-02;172.217.170.206:443;0.17;........;1;8;46;TCP;10.0.0.1:55398;21:03:49;0
809;84;1986;14784;2022-05-02;10.0.0.1:8.0;59.55;........;1;176;2;ICMP;192.168.209.130:0;20:58:56;0
810;206;76651;1648;2022-05-02;172.217.170.206:443;0.17;........;1;8;46;TCP;10.0.0.1:55398;21:01:20;0
811;84;1986;14784;2022-05-02;192.168.209.130:0.0;59.55;........;1;176;2;ICMP;10.0.0.1:0;20:58:55;0
812;129;74432;2326;2022-05-02;52.85.218.46:443;0.25;........;1;18;72;TCP;192.168.209.130:52408;21:09:11;0
813;84;1972;14784;2022-05-02;192.168.209.130:0.0;59.96;........;1;176;2;ICMP;10.0.0.1:0;21:51:39;0
814;209;74120;4614;2022-05-02;104.244.42.130:443;0.50;........;1;22;44;TCP;10.0.0.1:38334;21:56:31;0
815;84;1968;14784;2022-05-02;10.0.0.1:8.0;60.08;........;1;176;2;ICMP;192.168.209.130:0;21:51:41;0
816;63;74115;120234;2022-05-02;197.226.227.80:443;12.98;........;1;1894;145;UDP;10.0.0.1:56884;21:05:46;0
817;82;1941;7888;2022-05-02;10.0.0.1:50858;32.50;........;1;96;2;UDP;172.217.170.174:443;21:31:57;0
818;63;73576;121456;2022-05-02;197.226.227.80:443;13.21;........;1;1914;144;UDP;10.0.0.1:56884;21:03:10;0
819;84;1925;14280;2022-05-02;10.0.0.1:8.0;59.32;........;1;170;2;ICMP;192.168.209.130:0;21:00:00;0
820;79;73416;221112;2022-05-02;173.194.128.9:443;24.09;........;1;2792;115;UDP;10.0.0.1:39471;21:06:46;0
821;84;1925;14280;2022-05-02;192.168.209.130:0.0;59.32;........;1;170;2;ICMP;10.0.0.1:0;20:59:59;0
822;63;73390;122268;2022-05-02;197.226.227.80:443;13.33;........;1;1926;144;UDP;10.0.0.1:37761;21:15:37;0
823;84;1902;14280;2022-05-02;192.168.209.130:0.0;60.05;........;1;170;2;ICMP;10.0.0.1:0;21:55:58;0
824;209;73238;4614;2022-05-02;104.244.42.130:443;0.50;........;1;22;43;TCP;10.0.0.1:38308;21:03:11;0
825;84;1902;14280;2022-05-02;10.0.0.1:8.0;60.05;........;1;170;2;ICMP;192.168.209.130:0;21:56:00;0
826;209;73238;4614;2022-05-02;104.244.42.130:443;0.50;........;1;22;43;TCP;10.0.0.1:38314;21:18:17;0
827;84;1880;14112;2022-05-02;10.0.0.1:8.0;60.03;........;1;168;2;ICMP;192.168.209.130:0;21:28:53;0
828;64;72813;139838;2022-05-02;173.194.128.9:443;15.36;........;1;2180;141;UDP;10.0.0.1:39471;21:12:12;0
829;84;1857;13944;2022-05-02;192.168.209.130:0.0;60.05;........;1;166;2;ICMP;10.0.0.1:0;21:28:51;0
830;101;72438;2644;2022-05-02;172.217.170.206:443;0.29;........;1;26;89;TCP;10.0.0.1:55408;21:52:12;0
831;84;1837;13776;2022-05-02;10.0.0.1:8.0;59.99;........;1;164;2;ICMP;192.168.209.130:0;21:24:34;0
832;113;72052;2720;2022-05-02;52.85.218.46:443;0.30;........;1;24;79;TCP;192.168.209.130:52404;21:02:33;0
833;84;1833;13776;2022-05-02;192.168.209.130:0.0;60.11;........;1;164;2;ICMP;10.0.0.1:0;21:24:31;0
834;101;71945;2644;2022-05-02;172.217.170.174:443;0.29;........;1;26;88;TCP;10.0.0.1:49112;21:06:23;0
835;292;1831;5842;2022-05-02;172.217.170.174:443;25.52;........;1;20;0;UDP;10.0.0.1:50858;21:27:35;0
836;63;71082;139784;2022-05-02;173.194.128.9:443;15.73;........;1;2194;139;UDP;10.0.0.1:44258;21:23:12;0
837;84;1804;13440;2022-05-02;192.168.209.130:0.0;59.59;........;1;160;2;ICMP;10.0.0.1:0;21:47:19;0
838;71;70536;215858;2022-05-02;173.194.128.9:443;24.48;........;1;3028;123;UDP;10.0.0.1:51534;21:20:17;0
839;84;1803;13440;2022-05-02;10.0.0.1:8.0;59.63;........;1;160;2;ICMP;192.168.209.130:0;21:47:22;0
840;129;69432;2326;2022-05-02;52.85.218.46:443;0.27;........;1;18;67;TCP;192.168.209.130:52410;21:14:00;0
841;152;1796;2132;2022-05-02;172.217.170.206:443;9.49;........;1;14;1;TCP;10.0.0.1:55398;21:06:10;0
842;181;69219;3634;2022-05-02;10.0.0.1:38334;0.42;........;1;20;47;TCP;104.244.42.130:443;21:56:31;0
843;70;1744;1128;2022-05-02;10.0.0.1:50858;5.17;........;1;16;3;UDP;172.217.170.174:443;21:26:25;0
844;181;69219;3634;2022-05-02;10.0.0.1:38308;0.42;........;1;20;47;TCP;104.244.42.130:443;21:03:11;0
845;70;1734;1128;2022-05-02;10.0.0.1:50858;5.20;........;1;16;3;UDP;172.217.170.174:443;21:27:02;0
846;178;68938;5360;2022-05-02;102.132.96.35:443;0.62;........;1;30;48;TCP;10.0.0.1:47108;21:09:25;0
847;70;1707;1128;2022-05-02;10.0.0.1:50858;5.29;........;1;16;3;UDP;172.217.170.174:443;21:28:28;0
848;181;68890;3634;2022-05-02;10.0.0.1:38314;0.42;........;1;20;47;TCP;104.244.42.130:443;21:18:17;0
849;56;1696;112;2022-05-02;192.168.209.130:5.0;0.53;........;1;2;3;ICMP;192.168.209.254:0;21:02:33;0
850;40;67368;320;2022-05-02;10.0.0.1:55408;0.04;........;1;8;210;TCP;172.217.170.206:443;21:54:16;0
851;84;1667;12432;2022-05-02;192.168.209.130:0.0;59.64;........;1;148;2;ICMP;10.0.0.1:0;21:48:24;0
852;70;64607;411984;2022-05-02;173.194.128.9:443;51.01;........;1;5866;114;UDP;10.0.0.1:44258;21:21:21;0
853;84;1667;12432;2022-05-02;10.0.0.1:8.0;59.65;........;1;148;2;ICMP;192.168.209.130:0;21:48:26;0
854;63;64117;117528;2022-05-02;197.226.227.80:443;14.66;........;1;1850;126;UDP;10.0.0.1:56884;21:04:00;0
855;84;1645;12432;2022-05-02;192.168.209.130:0.0;60.45;........;1;148;2;ICMP;10.0.0.1:0;21:23:27;0
856;40;64000;320;2022-05-02;10.0.0.1:49112;0.04;........;1;8;200;TCP;172.217.170.174:443;21:09:11;0
857;84;1645;12432;2022-05-02;10.0.0.1:8.0;60.45;........;1;148;2;ICMP;192.168.209.130:0;21:23:29;0
858;62;63418;872;2022-05-02;10.0.0.1:59354;0.11;........;1;14;127;TCP;34.117.237.239:443;21:21:43;0
859;67;1601;1080;2022-05-02;10.0.0.1:50858;5.39;........;1;16;2;UDP;172.217.170.174:443;21:11:24;0
860;59;63200;474;2022-05-02;52.85.218.46:443;0.06;........;1;8;133;TCP;192.168.209.130:52408;21:12:02;0
861;65;1596;1432;2022-05-02;10.0.0.1:55398;7.17;........;1;22;3;TCP;172.217.170.206:443;21:00:48;0
862;198;61674;3978;2022-05-02;104.244.42.193:443;0.52;........;1;20;38;TCP;10.0.0.1:37650;21:41:54;0
863;270;1577;5952;2022-05-02;172.217.170.174:443;30.19;........;1;22;0;UDP;10.0.0.1:50858;21:15:47;0
864;411;61520;16472;2022-05-02;172.217.170.174:443;2.14;........;1;40;18;UDP;10.0.0.1:50858;21:06:44;0
865;61;1576;1110;2022-05-02;10.0.0.1:59356;5.63;........;1;18;3;TCP;34.117.237.239:443;21:32:22;0
866;59;61161;474;2022-05-02;52.85.218.46:443;0.06;........;1;8;129;TCP;192.168.209.130:52410;21:17:01;0
867;344;1565;1376;2022-05-02;192.168.209.254:67;7.03;........;1;4;0;UDP;192.168.209.1:68;21:25:16;0
868;206;60550;1650;2022-05-02;172.217.170.206:443;0.22;........;1;8;36;TCP;10.0.0.1:55398;21:05:53;0
869;344;1563;1376;2022-05-02;192.168.209.254:67;7.04;........;1;4;0;UDP;192.168.209.1:68;21:50:18;0
870;49;58382;686;2022-05-02;104.244.42.130:443;0.09;........;1;14;148;TCP;10.0.0.1:38318;21:30:05;0
871;84;1556;11592;2022-05-02;10.0.0.1:8.0;59.57;........;1;138;2;ICMP;192.168.209.130:0;21:13:14;0
872;209;56097;4614;2022-05-02;104.244.42.130:443;0.66;........;1;22;33;TCP;10.0.0.1:38316;21:22:34;0
873;84;1555;11592;2022-05-02;192.168.209.130:0.0;59.62;........;1;138;2;ICMP;10.0.0.1:0;21:13:11;0
874;109;55999;4144;2022-05-02;52.85.218.129:443;0.59;........;1;38;64;TCP;10.0.0.1:40038;21:06:18;0
875;84;1545;11592;2022-05-02;192.168.209.130:0.0;60.02;........;1;138;2;ICMP;10.0.0.1:0;21:53:48;0
876;40;55652;320;2022-05-02;10.0.0.1:42550;0.05;........;1;8;173;TCP;52.85.218.46:443;21:09:08;0
877;84;1543;11592;2022-05-02;192.168.209.130:0.0;60.06;........;1;138;2;ICMP;10.0.0.1:0;21:12:07;0
878;181;55480;3634;2022-05-02;10.0.0.1:38316;0.52;........;1;20;38;TCP;104.244.42.130:443;21:22:34;0
879;84;1541;11592;2022-05-02;10.0.0.1:8.0;60.16;........;1;138;2;ICMP;192.168.209.130:0;21:12:09;0
880;53;55304;636;2022-05-02;104.244.42.130:443;0.09;........;1;12;130;TCP;10.0.0.1:38318;21:29:38;0
881;84;1541;11592;2022-05-02;10.0.0.1:8.0;60.16;........;1;138;2;ICMP;192.168.209.130:0;21:50:36;0
882;70;55215;704;2022-05-02;10.0.0.1:45332;0.10;........;1;10;98;TCP;34.122.121.32:80;21:32:27;0
883;84;1541;11592;2022-05-02;192.168.209.130:0.0;60.17;........;1;138;2;ICMP;10.0.0.1:0;21:50:34;0
884;68;54762;291884;2022-05-02;173.194.128.9:443;42.64;........;1;4252;99;UDP;10.0.0.1:60529;20:59:00;0
885;84;1540;11592;2022-05-02;10.0.0.1:8.0;60.22;........;1;138;2;ICMP;192.168.209.130:0;21:53:51;0
886;52;53948;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;128;TCP;10.0.0.1:38316;21:25:40;0
887;84;1533;11424;2022-05-02;192.168.209.130:0.0;59.61;........;1;136;2;ICMP;10.0.0.1:0;21:19:31;0
888;52;53948;526;2022-05-02;104.244.42.129:443;0.08;........;1;10;128;TCP;10.0.0.1:48596;21:16:02;0
889;84;1533;11424;2022-05-02;10.0.0.1:8.0;59.61;........;1;136;2;ICMP;192.168.209.130:0;21:19:33;0
890;59;52888;238;2022-05-02;10.0.0.1:47108;0.04;........;1;4;111;TCP;102.132.96.35:443;21:11:25;0
891;84;1532;11256;2022-05-02;192.168.209.130:0.0;58.77;........;1;134;2;ICMP;10.0.0.1:0;21:05:45;0
892;59;52888;238;2022-05-02;10.0.0.1:47110;0.04;........;1;4;111;TCP;102.132.96.35:443;21:47:18;0
893;66;1531;1196;2022-05-02;10.0.0.1:50858;6.25;........;1;18;2;UDP;172.217.170.174:443;21:17:22;0
894;52;52600;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;125;TCP;10.0.0.1:38308;21:06:08;0
895;117;1526;2578;2022-05-02;52.85.218.46:443;13.51;........;1;22;1;TCP;192.168.209.130:52418;21:30:57;0
896;52;52600;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;125;TCP;10.0.0.1:38310;21:11:08;0
897;84;1522;11340;2022-05-02;10.0.0.1:8.0;59.59;........;1;135;2;ICMP;192.168.209.130:0;21:05:46;0
898;52;52600;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;125;TCP;10.0.0.1:38326;21:40:44;0
899;67;1508;1352;2022-05-02;10.0.0.1:55398;7.17;........;1;20;2;TCP;172.217.170.206:443;21:05:23;0
900;52;52600;526;2022-05-02;104.244.42.193:443;0.08;........;1;10;125;TCP;10.0.0.1:37650;21:45:42;0
901;84;1503;11256;2022-05-02;192.168.209.130:0.0;59.91;........;1;134;2;ICMP;10.0.0.1:0;21:02:38;0
902;52;52600;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;125;TCP;10.0.0.1:38330;21:50:45;0
903;84;1502;11256;2022-05-02;10.0.0.1:8.0;59.92;........;1;134;2;ICMP;192.168.209.130:0;21:02:39;0
904;50;52521;302;2022-05-02;52.85.218.93:443;0.05;........;1;6;130;TCP;192.168.209.130:37166;21:09:17;0
905;344;1499;1376;2022-05-02;192.168.209.254:67;7.34;........;1;4;0;UDP;192.168.209.1:68;21:52:42;0
906;55;52470;446;2022-05-02;34.117.237.239:443;0.07;........;1;8;117;TCP;10.0.0.1:59356;21:33:02;0
907;66;1476;1192;2022-05-02;10.0.0.1:50858;6.46;........;1;18;2;UDP;172.217.170.174:443;21:13:18;0
908;59;50105;238;2022-05-02;102.132.96.35:443;0.04;........;1;4;105;TCP;10.0.0.1:47108;21:11:25;0
909;344;1475;1376;2022-05-02;192.168.209.254:67;7.46;........;1;4;0;UDP;192.168.209.1:68;21:21:47;0
910;59;50105;238;2022-05-02;102.132.96.35:443;0.04;........;1;4;105;TCP;10.0.0.1:47110;21:47:18;0
911;57;1463;1032;2022-05-02;34.117.237.239:443;5.64;........;1;18;3;TCP;10.0.0.1:59356;21:32:22;0
912;59;50105;238;2022-05-02;172.217.170.206:443;0.04;........;1;4;105;TCP;10.0.0.1:55408;21:53:20;0
913;84;1442;10752;2022-05-02;192.168.209.130:0.0;59.62;........;1;128;2;ICMP;10.0.0.1:0;21:11:02;0
914;59;50105;238;2022-05-02;10.0.0.1:55408;0.04;........;1;4;105;TCP;172.217.170.206:443;21:53:20;0
915;84;1442;10752;2022-05-02;10.0.0.1:8.0;59.62;........;1;128;2;ICMP;192.168.209.130:0;21:11:04;0
916;59;50105;238;2022-05-02;102.132.96.35:443;0.04;........;1;4;105;TCP;10.0.0.1:47108;21:10:25;0
917;84;1430;10584;2022-05-02;10.0.0.1:8.0;59.20;........;1;126;2;ICMP;192.168.209.130:0;21:27:48;0
918;59;50105;238;2022-05-02;10.0.0.1:47108;0.04;........;1;4;105;TCP;102.132.96.35:443;21:10:25;0
919;84;1430;10584;2022-05-02;192.168.209.130:0.0;59.20;........;1;126;2;ICMP;10.0.0.1:0;21:27:46;0
920;55;49555;892;2022-05-02;34.117.237.239:443;0.14;........;1;16;111;TCP;10.0.0.1:59354;21:23:55;0
921;84;1423;10584;2022-05-02;192.168.209.130:0.0;59.48;........;1;126;2;ICMP;10.0.0.1:0;21:07:55;0
922;81;49494;3576;2022-05-02;104.244.42.130:443;0.58;........;1;44;76;TCP;10.0.0.1:38324;21:30:46;0
923;70;1422;1128;2022-05-02;10.0.0.1:50858;6.34;........;1;16;2;UDP;172.217.170.174:443;21:24:34;0
924;40;48888;880;2022-05-02;10.0.0.1:59354;0.14;........;1;22;152;TCP;34.117.237.239:443;21:23:55;0
925;84;1420;10584;2022-05-02;10.0.0.1:8.0;59.62;........;1;126;2;ICMP;192.168.209.130:0;21:07:56;0
926;158;48387;4742;2022-05-02;104.244.42.130:443;0.78;........;1;30;38;TCP;10.0.0.1:38310;21:08:14;0
927;70;1418;1272;2022-05-02;10.0.0.1:55398;7.17;........;1;18;2;TCP;172.217.170.206:443;21:03:18;0
928;66;48294;26876;2022-05-02;197.226.227.80:443;4.45;........;1;404;90;UDP;10.0.0.1:56884;21:06:15;0
929;67;1404;1086;2022-05-02;10.0.0.1:50858;6.19;........;1;16;2;UDP;172.217.170.174:443;21:19:23;0
930;63;48000;252;2022-05-02;10.0.0.1:42550;0.04;........;1;4;95;TCP;52.85.218.46:443;21:07:11;0
931;67;1402;1084;2022-05-02;10.0.0.1:50858;6.18;........;1;16;2;UDP;172.217.170.174:443;21:15:14;0
932;63;48000;252;2022-05-02;52.85.218.46:443;0.04;........;1;4;95;TCP;192.168.209.130:52424;21:50:49;0
933;344;1371;1376;2022-05-02;192.168.209.254:67;8.03;........;1;4;0;UDP;192.168.209.1:68;21:16:46;0
934;75;47526;6226;2022-05-02;104.244.42.129:443;1.05;........;1;82;78;TCP;10.0.0.1:48596;21:13:11;0
935;344;1370;1376;2022-05-02;192.168.209.254:67;8.03;........;1;4;0;UDP;192.168.209.1:68;21:26:24;0
936;44;47157;448;2022-05-02;10.0.0.1:48596;0.08;........;1;10;131;TCP;104.244.42.129:443;21:16:02;0
937;84;1347;10080;2022-05-02;192.168.209.130:0.0;59.85;........;1;120;2;ICMP;10.0.0.1:0;21:06:50;0
938;142;47082;2566;2022-05-02;10.0.0.1:37650;0.44;........;1;18;41;TCP;104.244.42.193:443;21:41:54;0
939;84;1345;10080;2022-05-02;10.0.0.1:8.0;59.94;........;1;120;2;ICMP;192.168.209.130:0;21:06:51;0
940;40;47058;200;2022-05-02;224.0.0.22:34;0.03;........;1;5;147;IGMP;192.168.209.1:0;21:40:31;0
941;84;1345;10080;2022-05-02;10.0.0.1:8.0;59.95;........;1;120;2;ICMP;192.168.209.130:0;21:01:36;0
942;40;47058;200;2022-05-02;224.0.0.22:34;0.03;........;1;5;147;IGMP;192.168.209.1:0;21:40:31;0
943;84;1345;10080;2022-05-02;192.168.209.130:0.0;59.95;........;1;120;2;ICMP;10.0.0.1:0;21:20:36;0
944;44;45948;448;2022-05-02;10.0.0.1:38308;0.08;........;1;10;128;TCP;104.244.42.130:443;21:06:08;0
945;84;1345;10080;2022-05-02;10.0.0.1:8.0;59.94;........;1;120;2;ICMP;192.168.209.130:0;21:18:31;0
946;44;45948;448;2022-05-02;10.0.0.1:38316;0.08;........;1;10;128;TCP;104.244.42.130:443;21:25:40;0
947;84;1345;10080;2022-05-02;10.0.0.1:8.0;59.92;........;1;120;2;ICMP;192.168.209.130:0;21:16:27;0
948;63;45818;252;2022-05-02;52.85.218.46:443;0.04;........;1;4;90;TCP;10.0.0.1:42550;21:07:11;0
949;84;1345;10080;2022-05-02;192.168.209.130:0.0;59.95;........;1;120;2;ICMP;10.0.0.1:0;21:17:28;0
950;63;45818;252;2022-05-02;52.85.218.46:443;0.04;........;1;4;90;TCP;192.168.209.130:52412;21:20:13;0
